id,height,width,x,y,bbox_width,bbox_height
64,620,546,60,132,194,254
17,337,789,231,397,178,59
34,623,1094,139,418,298,376
44,248,669,14,0,303,84
63,249,723,79,232,98,66
13,512,583,24,482,55,203
18,634,357,215,28,98,188
7,672,480,193,297,116,142
65,547,352,36,108,132,111
25,665,778,181,405,280,208
26,369,448,107,211,47,98
67,1031,981,411,444,333,311
76,1052,218,312,66,66,373
74,845,790,280,493,40,333
78,588,816,435,485,233,42
36,760,740,386,300,240,211
68,506,671,111,202,252,209
4,826,325,444,50,51,305
46,1153,715,461,168,360,340
49,993,666,347,337,103,360
7,672,775,201,372,123,170
41,677,1006,195,440,343,86
64,1146,948,470,294,342,276
65,464,763,131,381,323,99
4,661,918,268,309,317,73
45,973,133,448,15,71,366
70,791,499,228,230,188,302
16,747,539,170,206,269,311
38,621,717,101,308,79,123
69,702,398,339,15,62,263
11,1115,733,337,178,247,393
76,746,504,266,243,152,274
72,891,911,141,447,146,376
35,718,960,275,351,383,371
38,909,1225,467,472,371,98
1,1027,677,314,129,236,372
11,622,1110,125,474,386,231
13,671,888,150,340,199,161
43,520,779,297,197,213,144
66,603,525,272,87,102,113
66,539,681,160,28,399,245
31,989,600,367,110,101,251
57,1145,1176,462,410,397,299
62,717,610,458,375,156,57
14,490,450,31,52,114,326
33,685,470,427,212,190,217
58,860,990,432,335,364,351
9,900,529,392,102,269,143
75,646,838,445,371,144,65
19,640,306,67,12,212,203
50,563,902,0,263,358,394
14,908,559,274,233,262,316
65,662,518,148,68,234,319
73,464,1112,80,495,262,164
58,1061,804,468,455,269,254
66,583,868,301,420,192,91
38,322,771,53,495,159,117
46,741,720,171,395,41,228
30,382,585,120,260,53,83
12,864,631,465,126,107,314
55,538,1035,12,399,243,356
26,807,804,440,488,116,327
76,463,639,323,265,92,54
75,749,857,105,146,358,369
65,808,1094,339,406,369,317
75,816,1073,306,360,315,395
14,716,797,337,213,290,195
70,722,804,453,127,390,141
48,809,655,19,283,46,390
17,1038,679,447,226,64,363
6,854,237,436,91,99,56
62,465,818,85,216,261,277
7,576,416,243,171,164,245
33,512,521,85,119,231,203
79,325,713,11,214,371,102
16,527,693,184,219,393,251
51,365,844,5,207,372,218
3,931,926,274,286,382,383
10,351,598,97,356,114,198
30,823,963,213,408,163,377
61,588,732,52,246,308,202
77,540,576,86,193,210,168
27,429,915,101,405,203,148
16,567,916,142,208,369,69
17,734,640,308,171,106,51
8,1059,763,473,314,107,377
11,444,562,107,298,222,223
18,660,182,92,28,72,306
49,739,391,196,80,195,155
70,738,662,359,223,69,189
66,893,637,210,437,127,377
72,679,753,301,330,289,97
65,873,780,493,455,227,313
75,957,735,410,92,264,169
26,425,649,216,98,158,131
4,238,1000,129,377,367,53
9,1063,614,335,240,173,353
78,518,802,262,285,154,204
23,921,724,438,332,240,286
34,897,573,349,241,142,391
20,494,801,29,149,298,180
0,950,678,375,117,297,353
38,1073,628,425,184,314,256
41,666,783,313,205,295,105
13,675,838,112,312,346,319
70,844,547,88,242,43,382
57,651,309,187,85,43,91
19,812,683,168,178,221,280
51,825,721,351,318,247,259
63,540,380,349,249,63,88
15,647,560,353,127,158,73
8,796,476,159,56,42,365
38,517,644,29,71,342,170
8,732,797,13,251,361,388
17,608,1070,178,490,398,109
4,894,777,157,219,282,339
51,754,422,332,296,81,66
62,600,573,73,148,355,357
5,399,375,10,169,92,311
29,994,1078,469,461,244,289
18,191,808,82,449,295,62
69,475,623,94,213,351,227
67,734,467,80,275,115,368
49,325,521,113,186,166,88
44,637,864,384,251,329,192
51,330,1047,163,339,388,73
2,732,292,414,27,181,69
48,873,350,177,95,140,324
70,728,913,377,497,136,93
4,602,258,92,50,155,218
74,720,786,265,281,182,126
48,557,671,38,379,210,208
16,976,939,440,263,377,390
58,810,672,145,326,197,308
29,513,467,135,271,146,206
24,495,722,222,154,314,59
79,524,457,93,172,152,259
32,562,862,95,328,273,232
24,712,559,333,7,190,299
10,1014,726,318,417,268,399
71,758,852,265,293,206,394
67,750,686,415,382,75,242
3,733,745,500,163,398,176
13,753,638,440,281,225,202
48,414,793,285,373,76,75
22,1125,625,484,363,127,280
46,656,478,175,19,144,362
56,896,597,377,130,165,396
63,495,490,149,47,326,281
56,821,454,258,174,117,297
53,679,560,237,28,361,124
41,693,689,164,49,268,375
49,522,748,121,286,210,167
14,774,444,428,94,268,240
13,879,906,467,295,345,130
46,327,386,39,45,233,161
42,515,959,135,364,206,169
49,519,415,169,93,125,196
70,642,604,63,267,182,284
15,724,488,305,119,167,369
75,877,772,315,247,236,227
79,829,478,251,92,252,249
3,772,543,99,246,67,322
74,581,492,433,133,240,67
60,549,915,101,371,276,204
21,801,636,349,209,227,370
12,883,494,266,331,97,301
47,862,511,314,281,48,302
54,285,845,82,418,103,123
74,284,450,70,244,129,106
14,840,783,222,244,176,224
20,657,451,400,120,220,178
9,372,870,110,297,388,89
57,797,944,390,462,129,57
24,672,369,495,52,125,76
11,411,570,78,267,116,254
36,635,865,146,228,272,204
12,765,645,302,243,291,113
19,631,640,115,137,125,251
68,752,796,29,296,278,328
71,658,1186,80,431,371,374
77,693,440,275,266,52,328
13,591,842,89,371,295,240
43,752,611,389,308,53,75
40,733,353,368,140,114,182
71,589,491,212,150,228,65
77,707,473,337,343,64,325
32,453,563,14,349,146,297
4,1012,466,446,360,64,237
49,847,899,429,387,365,156
17,546,616,407,94,310,69
42,476,510,269,53,398,131
35,970,1013,259,426,233,391
31,710,906,321,434,121,96
21,764,421,119,239,132,247
71,461,729,185,422,86,164
55,628,705,110,248,321,309
46,571,464,217,12,276,76
13,624,480,211,10,113,161
69,520,630,88,76,327,221
53,677,600,233,273,93,293
8,777,849,119,486,257,258
5,658,658,191,207,260,376
44,881,475,196,171,130,288
78,571,672,114,6,391,386
64,870,865,385,133,343,288
57,800,377,354,222,57,273
5,981,610,468,351,55,161
59,560,398,81,169,166,384
73,505,574,135,276,181,195
32,883,934,262,281,319,306
30,741,777,450,266,144,136
12,293,935,71,391,179,47
44,759,881,59,406,313,352
3,405,513,53,272,190,179
67,459,551,153,154,298,178
28,913,349,279,100,152,381
15,711,812,60,394,345,317
18,522,469,88,24,149,187
38,816,489,491,367,70,255
10,265,639,35,120,125,136
48,610,808,76,351,139,148
53,907,415,242,184,46,281
26,470,427,137,41,342,76
53,1067,689,369,291,141,369
17,510,574,249,387,51,217
74,663,878,125,321,205,382
32,718,548,201,259,106,286
65,690,794,108,300,133,326
30,697,752,5,333,185,396
75,442,523,58,234,74,259
58,706,599,433,94,315,201
1,780,402,276,267,66,168
5,491,848,13,404,388,270
53,997,1208,405,461,382,307
4,639,870,290,446,365,53
11,775,1031,213,494,229,270
7,537,1108,368,404,343,59
6,639,845,181,330,154,239
53,316,920,34,331,386,97
40,507,597,43,201,152,143
0,662,1028,304,281,386,154
68,798,652,416,468,76,299
73,797,768,143,120,327,380
34,247,852,65,479,229,110
12,816,849,186,203,399,323
41,644,526,350,62,110,78
39,799,497,227,256,128,231
60,751,411,92,98,78,343
9,686,745,439,354,304,62
44,949,566,373,269,135,291
55,628,514,281,65,317,45
56,478,591,39,287,188,95
45,670,663,111,273,98,347
15,640,562,17,57,384,345
49,652,569,23,151,333,331
77,937,317,261,10,75,311
55,727,865,215,377,100,334
31,745,993,397,440,192,46
45,486,494,258,152,94,140
63,837,828,209,295,187,291
5,734,945,500,211,355,89
63,862,1027,210,438,381,386
12,477,694,141,360,246,245
2,900,470,459,95,60,213
25,1053,772,338,62,323,391
37,699,870,240,349,127,342
59,804,784,468,243,210,136
54,1117,659,499,236,301,338
8,873,713,453,264,259,287
25,634,813,319,281,397,156
50,474,751,42,416,246,311
21,712,1025,447,458,227,52
15,508,747,223,399,154,108
31,655,357,334,196,85,272
65,1113,999,470,423,331,374
17,760,604,485,141,235,41
11,1080,527,437,56,166,260
20,739,422,124,125,145,289
59,450,363,213,3,240,99
14,697,739,334,345,70,322
57,870,1043,372,500,382,362
9,554,518,48,19,391,353
31,258,803,29,91,350,146
10,367,849,30,332,364,218
51,770,631,242,286,302,398
26,612,566,39,164,331,396
15,984,1066,447,370,374,274
11,627,598,47,376,178,306
32,640,744,129,388,66,287
42,524,982,178,405,277,283
60,625,549,254,120,115,119
16,210,593,48,211,226,70
67,482,989,149,345,286,97
56,898,634,132,433,95,380
2,225,793,52,406,284,128
8,342,767,115,118,348,109
78,531,739,268,219,285,66
72,563,683,301,240,216,147
49,840,586,254,340,164,270
57,592,798,308,249,364,72
14,832,1148,315,440,364,327
76,543,686,128,371,221,224
22,380,672,12,284,54,42
38,844,858,265,470,328,271
64,919,787,451,103,299,129
37,524,781,271,484,104,213
21,717,653,462,308,200,92
60,836,323,347,133,136,330
73,970,813,497,426,218,345
22,767,422,253,318,52,339
50,547,780,254,113,363,158
75,964,614,444,380,187,165
22,854,646,283,280,47,328
73,864,153,249,41,44,375
46,955,497,304,392,46,353
0,788,617,161,252,93,328
37,607,707,372,174,272,86
57,659,504,324,83,350,273
29,1079,426,316,243,141,377
73,687,747,496,132,289,57
62,693,662,246,42,267,262
49,897,827,279,479,144,329
66,599,1013,89,341,345,362
68,1112,651,462,216,289,302
14,542,890,331,431,91,76
25,748,755,220,384,226,217
3,1000,887,320,436,194,358
63,944,789,356,478,212,256
14,1037,829,465,433,281,173
53,558,894,55,407,126,277
5,606,750,65,160,360,322
20,1024,728,427,343,42,249
71,486,744,233,256,92,130
55,547,527,393,44,199,52
37,488,638,271,283,119,126
7,863,162,254,66,40,257
15,657,465,372,341,51,147
10,518,699,150,18,382,183
56,882,525,261,188,43,350
44,274,334,5,59,78,220
35,590,785,273,236,221,40
18,743,332,278,18,56,159
77,754,600,360,345,57,141
34,468,719,31,254,282,139
76,908,644,455,294,248,118
20,287,757,90,365,57,71
33,702,827,318,445,320,170
4,803,916,436,393,142,254
61,620,752,193,305,208,89
69,725,691,52,355,128,399
0,477,596,42,122,166,172
60,787,900,311,449,51,85
47,1159,680,406,300,250,388
24,720,456,308,98,88,311
56,479,1086,162,417,277,267
26,836,977,285,268,381,187
36,599,478,222,129,299,80
27,578,899,302,426,259,199
52,886,466,299,103,183,349
13,791,759,385,335,73,112
64,516,947,102,290,271,292
28,413,370,96,27,120,208
35,1194,282,495,80,153,367
29,924,260,426,8,142,389
66,752,727,248,139,379,319
27,753,753,340,298,215,306
48,718,550,119,241,70,289
44,870,743,300,401,200,382
46,575,737,0,289,142,316
18,662,897,354,446,296,172
35,736,769,180,81,368,198
0,506,504,10,36,138,231
79,707,836,346,405,183,165
61,892,771,469,300,306,307
37,844,975,361,353,321,238
46,752,1007,255,336,358,394
46,255,791,114,84,384,58
39,1049,958,490,345,257,194
71,730,763,269,129,244,376
39,545,899,103,392,360,214
18,1003,516,420,192,138,298
12,628,874,164,429,389,226
56,843,456,269,49,221,276
67,448,850,50,499,201,134
75,659,753,405,279,108,54
76,243,480,25,217,49,70
7,1035,719,497,273,186,253
68,562,762,280,340,239,53
70,762,549,319,155,297,168
7,515,784,256,393,173,138
36,388,868,65,431,392,280
35,889,710,441,247,85,230
32,602,507,14,268,75,398
23,330,699,29,306,130,64
69,591,966,217,354,332,131
40,506,657,114,426,99,262
45,830,692,457,237,333,199
75,770,695,302,184,241,123
8,552,932,136,411,164,130
74,1157,484,390,94,255,382
77,859,540,414,247,202,381
62,394,870,145,270,311,48
48,887,590,391,75,342,173
31,343,782,100,487,127,82
19,531,1280,34,498,399,390
24,872,491,499,225,57,122
18,908,578,490,156,243,119
44,531,765,328,240,303,162
58,615,337,145,52,57,217
78,837,552,119,351,62,334
63,895,741,317,215,373,339
37,544,440,179,252,52,204
46,610,789,136,180,235,395
10,622,742,77,250,123,387
26,757,850,238,254,319,171
35,583,695,160,171,333,198
29,773,469,488,210,95,217
13,723,622,332,274,184,233
43,1017,681,491,178,157,367
23,335,918,188,279,268,49
51,436,962,64,493,118,97
26,464,744,259,184,393,87
57,357,614,54,337,117,175
61,769,778,368,150,275,56
31,964,586,470,208,79,114
56,960,552,485,230,168,271
28,709,739,21,166,365,327
14,251,411,126,91,197,47
66,713,439,428,165,122,174
11,966,901,489,461,134,383
78,681,365,96,35,174,201
21,339,124,215,14,44,63
38,683,480,303,143,220,219
53,914,509,208,391,77,315
19,727,625,237,405,114,231
1,881,404,312,46,217,315
41,307,707,94,2,388,55
76,612,667,264,273,193,303
28,589,734,77,242,233,217
62,511,766,146,381,70,292
4,555,351,425,8,193,64
27,625,775,478,79,381,63
75,554,597,170,470,43,128
63,396,443,91,34,245,197
77,740,776,276,248,145,155
0,538,1015,20,455,387,231
61,587,863,269,292,366,56
30,542,1101,130,413,371,187
14,1147,728,465,9,320,376
46,698,568,364,292,80,127
56,590,982,295,387,285,68
40,1007,874,405,276,400,363
29,569,530,106,235,151,192
25,292,987,156,244,385,69
11,800,943,332,305,360,136
28,746,845,302,484,46,153
44,375,973,69,428,243,230
0,840,888,255,440,103,218
10,645,600,468,305,63,113
64,507,503,123,85,269,217
5,806,1084,235,379,346,301
72,934,880,393,354,239,212
55,399,452,16,44,160,285
27,708,522,389,173,231,103
66,658,523,157,180,283,111
45,671,868,318,256,213,72
60,703,891,174,161,340,293
53,765,665,222,113,202,396
30,515,563,38,234,95,169
59,568,712,310,382,60,155
77,837,685,391,285,297,210
8,457,774,40,157,305,101
65,748,903,286,335,277,390
77,344,797,92,491,193,170
50,877,670,307,402,163,173
0,857,710,447,181,271,72
43,768,895,223,450,206,203
31,443,546,5,207,262,159
68,774,712,371,293,253,246
64,530,697,286,180,313,55
12,1096,1004,455,477,177,331
75,619,645,234,91,231,123
72,885,912,309,412,242,261
71,466,835,279,472,133,98
59,612,453,185,52,218,139
16,763,608,460,172,234,263
0,849,602,477,162,351,323
64,937,1081,492,430,296,173
49,708,775,273,448,266,325
35,650,569,59,231,258,257
18,465,928,165,466,258,51
65,428,945,132,450,299,63
9,729,451,130,167,57,362
25,633,999,316,451,275,82
24,797,897,334,363,254,296
38,645,836,300,249,293,52
7,494,470,66,89,53,383
8,304,422,136,145,214,122
42,674,858,332,127,348,162
24,626,641,313,3,304,153
29,458,782,83,365,94,80
4,1018,392,396,122,170,347
23,247,1088,81,494,201,122
23,405,638,162,253,186,89
62,420,972,100,279,380,261
55,957,576,342,373,74,371
26,877,681,325,127,323,307
45,1108,949,429,459,216,359
25,678,897,41,470,235,335
32,556,542,413,144,123,64
54,852,793,480,342,51,318
21,786,325,195,35,81,365
34,739,712,250,123,390,231
32,648,702,381,137,349,90
65,852,1024,313,417,385,370
16,527,575,44,183,93,194
33,599,657,136,278,188,397
42,1022,987,470,463,134,194
30,636,929,105,496,279,290
60,682,669,238,283,219,179
28,504,759,45,348,215,108
78,673,684,425,183,287,181
26,511,867,186,179,316,107
8,1147,762,500,194,387,298
14,926,850,325,279,279,400
60,633,623,23,212,125,300
65,473,792,195,362,175,181
63,719,625,81,238,217,394
54,568,423,151,22,135,50
24,661,395,126,76,61,390
68,647,840,199,230,374,249
2,847,879,456,247,256,231
5,663,417,220,70,85,378
27,771,860,173,500,303,343
14,500,479,264,89,92,67
60,862,667,481,71,400,52
17,993,860,494,377,382,200
68,884,546,410,32,391,361
55,1050,807,402,351,331,333
33,596,553,319,32,208,181
22,668,746,322,305,207,91
66,428,822,211,462,299,40
6,785,1167,314,485,288,139
1,499,610,205,354,170,73
44,1055,592,315,118,93,348
1,304,395,53,7,296,106
48,588,396,210,238,57,194
51,798,475,366,253,88,321
18,356,683,27,127,315,87
9,276,800,19,358,348,180
62,348,388,9,182,152,219
49,1049,913,465,443,326,246
50,512,750,130,254,153,109
28,883,1042,205,404,306,327
67,406,698,91,357,77,267
45,873,590,476,438,84,312
6,856,469,410,167,40,253
26,460,704,18,116,343,308
63,767,831,388,420,271,277
38,741,534,209,227,112,365
53,629,425,122,61,284,244
20,784,708,96,338,112,320
2,950,540,441,125,272,229
14,413,1151,27,497,286,101
32,790,918,406,313,356,107
3,1019,830,500,368,219,255
55,436,876,222,399,119,89
40,664,439,418,286,73,177
18,580,1117,181,491,367,42
37,735,586,352,100,323,239
57,865,1053,395,487,385,324
52,792,475,136,159,161,345
55,515,444,164,80,304,148
56,530,645,292,114,189,84
26,729,850,362,354,154,265
36,496,716,104,156,231,160
76,1013,797,399,368,139,221
48,752,1130,414,492,383,187
6,525,389,411,31,314,49
8,235,237,17,32,133,178
45,1196,656,417,36,232,389
11,927,894,348,338,156,341
69,568,474,421,54,192,88
63,902,556,403,27,142,154
76,1103,708,453,434,220,310
39,553,1024,214,411,317,229
17,431,720,90,473,75,157
2,1028,558,419,156,344,231
59,776,540,393,359,78,266
37,907,1013,450,428,237,249
20,935,535,380,113,132,313
50,804,749,227,291,279,198
18,670,899,452,357,234,161
79,520,733,372,146,367,87
65,713,583,334,408,120,305
71,597,672,151,71,386,132
13,987,652,393,246,101,204
69,1017,947,371,484,105,259
11,681,633,235,80,154,87
28,228,365,98,22,293,54
31,719,1044,426,480,396,135
59,741,735,305,478,211,289
18,451,833,59,395,262,290
47,959,561,415,11,323,381
64,622,1016,275,479,332,179
6,906,596,441,145,355,264
16,1130,718,492,429,128,273
78,808,687,404,79,264,152
41,621,900,278,207,364,52
60,606,977,272,302,314,92
28,703,489,326,35,249,277
67,461,667,186,477,124,174
5,701,696,232,127,188,85
33,521,632,97,230,157,63
46,1019,708,404,184,230,355
75,757,621,418,122,331,255
10,668,274,139,37,87,300
5,1058,279,489,127,74,264
47,906,628,320,363,51,201
28,392,387,132,77,151,169
71,901,734,364,456,135,290
64,497,549,137,81,364,87
61,1190,366,497,41,177,307
78,455,354,94,18,290,207
36,764,957,189,392,251,301
59,422,732,85,424,176,94
4,591,838,330,441,195,46
54,420,828,57,123,385,147
62,414,782,167,234,150,176
13,932,950,482,176,393,103
13,473,855,31,471,315,194
37,745,541,233,166,138,313
39,285,957,130,498,357,92
63,796,1040,304,395,388,147
49,1054,814,395,242,398,298
0,591,359,90,117,119,367
45,639,989,199,297,309,72
79,868,645,424,138,373,243
12,288,825,185,411,357,57
0,453,887,253,453,103,131
41,899,507,127,236,185,393
11,914,1034,439,423,391,310
38,981,964,495,476,259,127
13,865,911,394,377,319,379
39,566,717,286,302,224,219
0,588,1148,434,440,318,78
32,829,929,371,292,285,221
45,952,737,442,145,214,262
17,803,938,168,449,301,244
32,648,183,175,11,132,127
45,806,425,256,150,75,342
66,838,477,321,177,96,290
2,852,740,284,252,314,209
29,729,608,223,204,67,265
65,575,639,217,259,85,107
14,623,791,160,163,313,319
26,947,807,385,364,339,399
21,329,722,97,209,213,192
45,565,888,247,311,317,195
36,360,913,72,421,125,230
33,641,687,23,13,377,274
55,662,615,406,146,216,147
19,682,379,369,59,141,164
76,574,973,122,290,378,374
50,525,868,43,403,278,175
54,798,338,237,98,104,206
57,790,743,107,496,169,318
47,473,886,29,440,327,321
68,702,284,169,138,62,135
62,903,787,206,298,383,347
68,590,522,399,226,220,141
20,1091,449,474,17,66,319
57,263,833,11,258,375,115
5,624,686,207,81,279,245
46,1012,694,338,77,347,326
47,616,639,50,208,117,304
76,638,864,403,449,146,186
5,717,863,294,315,290,298
75,732,630,227,285,137,312
76,581,681,46,337,67,297
56,386,728,144,264,108,144
46,706,615,45,305,86,294
25,840,925,238,298,320,292
62,720,906,170,324,266,242
56,650,938,401,481,361,201
75,874,648,452,254,156,286
35,469,803,95,350,200,113
11,531,922,257,412,371,64
78,741,540,144,204,252,325
49,184,507,36,190,199,82
25,542,841,76,420,367,239
53,797,693,235,266,79,187
15,544,785,256,468,88,154
39,942,1047,409,384,292,330
24,823,640,238,85,386,288
77,785,472,281,209,41,262
45,503,845,99,309,360,231
45,719,414,416,166,153,236
11,543,629,212,34,239,166
62,759,593,167,63,293,400
59,714,914,81,212,361,323
46,537,643,287,154,209,191
73,524,431,46,161,141,279
21,848,811,219,260,260,384
60,377,948,1,362,238,246
23,691,1033,463,337,382,107
6,560,837,29,213,330,340
10,615,477,132,111,161,205
19,376,703,181,294,322,40
72,727,585,255,129,168,268
59,838,636,130,415,87,388
11,738,775,133,382,268,222
79,723,676,197,406,62,262
59,791,668,129,407,165,317
76,601,535,134,284,198,244
37,429,809,56,27,394,129
75,860,593,287,190,118,367
55,476,816,72,289,259,277
5,918,602,310,113,144,275
57,746,475,430,288,51,93
17,729,702,314,208,323,355
79,753,863,472,354,330,162
66,769,699,425,181,166,41
60,289,538,32,36,257,167
63,752,525,488,27,304,147
16,1014,720,381,223,123,304
